seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
103,-365444.4583,350154.9842,224825.6863,34647055.1071,6489.0273,1999,0.062549,3.509090,10.338733,0.024394,-3.142040,1012724525,31688.24,31959,31959
1030,-383582.1321,132188.9661,203412.2522,36063530.7368,5640.3865,1999,0.062104,3.563858,9.675697,0.024886,-3.263299,1019975958,31688.08,32188,32188
1031,-356767.0872,278036.2649,213571.4088,34268358.7310,6232.3209,1999,0.062467,3.444513,10.437326,0.023977,-3.098489,1014045276,31687.92,32001,32001
1032,-357217.6330,79608.5685,186380.2367,33889206.9910,5499.6931,1999,0.062447,3.453506,12.150207,0.023943,-3.073516,1014344780,31687.38,32011,32011
1033,-370037.9957,127704.8975,195948.1466,34673485.7639,5651.2388,1999,0.062426,3.540242,13.338651,0.024408,-3.143619,1014701091,31687.62,32022,32022
1034,-319284.0187,225156.2141,193190.3856,31491306.5538,6134.7212,1999,0.062621,3.268511,11.767674,0.022613,-2.843933,1011476247,31685.87,31922,31922
1035,-360409.1090,98709.3049,189287.7596,33967570.1169,5572.6023,1999,0.062459,3.475499,11.112301,0.024133,-3.085789,1014135544,31686.78,32005,32005
1036,-383895.6351,194704.7931,209301.4470,35628911.6998,5874.4833,1998,0.062816,3.598111,10.373989,0.025015,-3.234991,1007899383,31687.97,31807,31807
1037,-350508.2240,90099.8401,187260.9144,33863543.3405,5529.8677,1999,0.062657,3.413992,9.425993,0.023604,-3.055175,1010944266,31687.07,31904,31904
1038,-357782.2887,141477.6112,194435.0842,33972102.9529,5723.3750,1999,0.062216,3.448844,12.221131,0.024018,-3.077018,1018054117,31685.47,32130,32130
1039,-364638.2006,-51630.3508,170461.4199,34067410.0108,5003.6507,1999,0.062777,3.513143,10.611449,0.024153,-3.097043,1009018198,31687.28,31843,31843
104,-346747.9038,39450.3485,176891.4324,32998876.3876,5360.5290,1997,0.062463,3.392856,11.319494,0.023569,-2.994214,1013062089,31686.91,31971,31971
1040,-433327.4089,259834.1306,232032.3969,38617828.0810,6008.4269,1999,0.062352,3.847124,12.626333,0.026846,-3.521973,1015969612,31689.63,32060,32060
1041,-344526.0015,239622.4445,202041.7462,33009346.5787,6120.7436,1999,0.062214,3.386410,11.093645,0.023624,-2.985402,1018100317,31685.92,32131,32131
105,-346496.1838,411874.0412,224198.1474,32771901.2932,6841.1700,1999,0.062670,3.448651,10.494868,0.023887,-2.990701,1010661897,31685.17,31897,31897
106,-361514.9248,130614.8199,192190.0336,33794620.1007,5687.0009,1999,0.062295,3.483276,12.082129,0.024246,-3.071669,1016814744,31687.33,32089,32089
107,-327754.9094,51073.2889,170796.2872,31490708.0500,5423.7043,1998,0.062469,3.315931,10.976087,0.022869,-2.855619,1013415070,31685.06,31984,31984
108,-397126.0608,271245.1923,224287.0671,36703950.9964,6110.7064,1999,0.062226,3.671972,12.661022,0.025485,-3.330471,1017998274,31688.66,32125,32125
109,-381543.8239,85206.3202,192102.9150,35000759.6427,5488.5356,1999,0.062800,3.595154,13.703381,0.024908,-3.186022,1008658267,31687.92,31831,31831
110,-433548.6693,156793.5822,218328.4817,38442949.5871,5679.2854,1999,0.062674,3.867155,12.234878,0.026788,-3.515177,1010751756,31689.98,31895,31895
111,-361129.2560,52341.0667,181846.9985,33763020.3617,5385.9814,1999,0.062600,3.489863,11.479227,0.024160,-3.065500,1011864434,31687.11,31933,31933
112,-371172.7110,94862.0139,191528.5195,34538858.1402,5545.3055,1999,0.062432,3.516656,11.466855,0.024593,-3.142725,1014606168,31687.63,32019,32019
113,-349606.8566,217881.2150,203884.3720,33871657.8220,6019.3207,1998,0.062354,3.405891,10.015857,0.023752,-3.058450,1015369852,31687.73,32043,32043
114,-347934.9231,374691.9148,222620.1587,33637377.2916,6618.2377,1998,0.062152,3.409673,10.596848,0.023714,-3.037270,1018667785,31687.80,32147,32147
115,-370975.8409,123743.4789,195865.0402,34684671.7188,5647.0202,1999,0.062255,3.529220,9.744707,0.024528,-3.151410,1017512244,31688.33,32110,32110
116,-331490.8498,-94945.9560,156161.0722,32279000.8187,4837.8533,1999,0.062199,3.284986,9.760728,0.022818,-2.916118,1018352993,31685.90,32139,32139
117,-369795.5887,113596.8876,194063.4458,34611704.0507,5606.8735,1999,0.062160,3.522833,11.849312,0.024473,-3.142195,1019039638,31687.54,32159,32159
118,-342788.7443,62863.7351,179106.0520,32891368.7883,5445.3815,1999,0.062824,3.392462,10.220112,0.023400,-2.976599,1008248095,31686.98,31819,31819
119,-338461.8455,278168.3055,209195.8707,33414783.9691,6260.5783,1999,0.062119,3.332462,10.835430,0.023195,-3.005415,1019714880,31687.85,32180,32180
120,-399861.4483,140507.8177,205316.9458,36165728.1795,5677.1136,1999,0.062937,3.675913,11.689038,0.025636,-3.303818,1006493576,31688.61,31762,31762
121,-389432.7206,108020.3918,200464.0088,36078998.3693,5556.2521,1999,0.062315,3.626137,12.393141,0.025178,-3.275644,1016546794,31688.86,32079,32079
122,-370280.7357,121829.5539,196030.0553,34794965.8331,5633.8626,1998,0.062050,3.511086,10.779821,0.024426,-3.155788,1020347662,31687.82,32200,32200
123,-379005.1286,202648.5444,208053.2093,35127709.2024,5922.7662,1999,0.062284,3.577684,10.699667,0.024841,-3.195059,1016992175,31686.93,32095,32095
124,-367605.3821,159113.3968,200301.3082,34729444.3948,5767.4780,1999,0.062901,3.486948,9.758151,0.024366,-3.144195,1007055037,31688.33,31780,31780
125,-391708.9295,311516.3675,226966.5793,36115247.8339,6284.5084,1999,0.062606,3.622261,10.056273,0.025370,-3.286654,1011818158,31688.64,31930,31930
126,-371635.7544,299680.5380,221859.1607,35334513.0218,6278.8232,1999,0.062580,3.524136,9.433397,0.024565,-3.201464,1012214596,31688.15,31943,31943
127,-389799.6299,299904.7992,222111.2359,35472363.3506,6261.5291,1998,0.062463,3.629457,11.529985,0.025407,-3.236800,1013601129,31687.91,31987,31987
128,-340897.6215,216079.4894,198192.1068,32737208.4983,6054.0320,1999,0.062496,3.360180,10.135212,0.023445,-2.967178,1013528027,31686.61,31986,31986
129,-389759.9564,185228.4237,208085.9153,35558458.2146,5851.9386,1999,0.062877,3.653540,12.919795,0.025288,-3.245422,1007423482,31687.96,31792,31792
130,-372615.3323,46691.2533,186176.6519,34673375.8476,5369.4412,1999,0.062329,3.528524,11.715826,0.024504,-3.155748,1016278658,31687.41,32072,32072
131,-358822.0607,152240.7327,195363.9292,33865659.8522,5768.7915,1999,0.062129,3.476023,10.984211,0.024075,-3.072591,1019534816,31687.17,32175,32175
132,-352073.5458,134185.6589,192615.4790,33720689.2972,5712.0861,1999,0.062040,3.415864,9.939513,0.023734,-3.054291,1020965298,31686.33,32221,32221
133,-343259.7324,224014.7413,203623.0492,33602844.4285,6059.6968,1999,0.062563,3.363235,14.452447,0.023394,-3.032577,1012497567,31688.08,31952,31952
134,-368774.1467,271570.5674,215623.9747,34858721.8692,6185.6535,1999,0.062222,3.492591,9.864911,0.024477,-3.159848,1018045825,31688.17,32127,32127
135,-411002.9321,139743.5542,211133.7459,37396687.0185,5645.7874,1999,0.062570,3.748319,11.072410,0.025916,-3.405676,1012411367,31689.35,31948,31948
136,-414006.7615,223466.1134,221326.3463,37367440.3616,5922.9732,1999,0.062598,3.774423,10.978044,0.026123,-3.403931,1011969835,31689.42,31934,31934
137,-356172.2744,157853.3113,197130.4714,34158050.5817,5771.1277,1999,0.062410,3.445864,12.579334,0.023929,-3.082508,1014960821,31687.82,32030,32030
138,-406413.8590,233394.2540,219133.6833,36603759.5451,5986.6442,1999,0.062317,3.724363,14.255561,0.025960,-3.342709,1016506158,31688.58,32078,32078
139,-453350.3086,130463.8908,219673.2384,39564013.8908,5552.3496,1999,0.062539,3.949223,13.949995,0.027374,-3.615196,1012928954,31689.68,31964,31964
