seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
1030,-732197.8698,0.0000,732197.8698,183338844.5526,3993.6865,0,0.000000,35.393164,84.742650,0.289084,-11.440592,3943201357,30687.59,128495,128495
1031,-716803.5224,0.0000,716803.5224,179652296.6654,3989.9491,0,0.000000,37.538953,85.364250,0.283219,-11.200055,3925954019,30686.86,127936,127936
1032,-716047.8738,0.0000,716047.8738,179284029.3004,3993.9301,0,0.000000,37.631957,108.400969,0.264175,-11.188248,3943156317,30687.00,128496,128496
1033,-701559.9448,0.0000,701559.9448,173940975.7191,4033.3219,0,0.000000,37.295330,87.498551,0.217422,-10.961874,3940220377,30686.60,128402,128402
1034,-716048.6067,0.0000,716048.6067,177279806.5984,4039.0873,0,0.000000,37.036429,90.791416,0.289254,-11.188259,3922234307,30686.33,127817,127817
1035,-735163.7859,0.0000,735163.7859,182988871.3809,4017.5328,0,0.000000,38.988536,118.963951,0.246966,-11.486934,3922606966,30687.56,127824,127824
1036,-738334.4790,0.0000,738334.4790,185473479.8577,3980.8089,0,0.000000,40.144982,100.203669,0.274194,-11.536476,3921525139,30687.50,127789,127789
1037,-740744.9553,0.0000,740744.9553,184152673.4665,4022.4502,0,0.000000,40.360232,93.013433,0.268583,-11.574140,3939517793,30687.34,128376,128376
1038,-730023.9513,0.0000,730023.9513,181574993.2710,4020.5093,0,0.000000,39.307385,80.300637,0.284403,-11.406624,3945094312,30686.79,128560,128560
1039,-724174.9374,0.0000,724174.9374,181686415.7504,3985.8508,0,0.000000,38.096253,108.579668,0.271909,-11.315233,3919992074,30687.27,127740,127740
104,-726031.6856,0.0000,726031.6856,182427907.3565,3979.8280,0,0.000000,37.601581,82.137879,0.301079,-11.344245,3921009850,30687.07,127774,127774
1040,-754561.6371,0.0000,754561.6371,187711682.2694,4019.7905,0,0.000000,40.063600,106.297385,0.292108,-11.790026,3933251152,30687.77,128170,128170
1041,-734611.4254,0.0000,734611.4254,182597633.9167,4023.1158,0,0.000000,39.331887,97.525498,0.262159,-11.478304,3914651245,30687.02,127567,127567
105,-725155.6064,0.0000,725155.6064,180048843.2025,4027.5494,0,0.000000,36.286323,82.460929,0.285869,-11.330556,3927828271,30685.92,128001,128001
106,-683642.5486,0.0000,683642.5486,171683087.4155,3982.0029,0,0.000000,37.313580,91.927582,0.261539,-10.681915,3943346476,30686.09,128506,128506
107,-701351.5450,0.0000,701351.5450,174519146.6268,4018.7656,0,0.000000,37.468966,94.556003,0.310339,-10.958618,3931953263,30685.54,128137,128137
108,-758579.4013,0.0000,758579.4013,190625584.1147,3979.4207,0,0.000000,37.821612,87.210620,0.305074,-11.852803,3931970492,30688.07,128127,128127
109,-726460.0002,0.0000,726460.0002,181728074.7483,3997.5111,0,0.000000,36.118870,88.805248,0.261852,-11.350938,3924829534,30687.42,127897,127897
110,-754361.9058,0.0000,754361.9058,186127297.7786,4052.9354,0,0.000000,41.623454,117.786077,0.313038,-11.786905,3925664420,30687.23,127925,127925
111,-747113.5341,0.0000,747113.5341,183715943.3538,4066.6777,0,0.000000,37.699710,95.049044,0.318795,-11.673649,3929183507,30686.92,128041,128041
112,-711283.4747,0.0000,711283.4747,178909786.5842,3975.6544,0,0.000000,34.955216,88.491713,0.267512,-11.113804,3914440966,30686.82,127561,127561
113,-727923.7173,0.0000,727923.7173,183233129.0295,3972.6643,0,0.000000,36.124864,92.658431,0.245260,-11.373808,3933044069,30687.59,128164,128164
114,-707749.7628,0.0000,707749.7628,177313242.4717,3991.5223,0,0.000000,36.877489,93.446013,0.325263,-11.058590,3932670562,30686.35,128157,128157
