seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
100,-5369635.2458,2803242.2803,2634517.9350,575662444.0236,4576.4978,1999,0.003894,11.915193,41.191037,0.081901,-41.027307,16265933308,31688.01,513315,513315
1000,-5511008.5569,2774751.9869,2643302.6602,581646346.2653,4544.5186,1999,0.003910,12.205519,41.508034,0.083014,-41.490483,15686895439,30684.13,511238,511238
1001,-5392512.6049,2675268.7650,2617597.4177,576918293.0539,4537.2065,1999,0.003898,11.980261,39.584674,0.081746,-41.103292,15736898338,30684.05,512869,512869
1002,-5616811.6409,2731116.2448,2660270.0380,589400213.7489,4513.5207,1999,0.003910,12.229520,42.093599,0.083600,-42.022705,15688634934,30684.60,511287,511287
1003,-5558819.6005,2612437.1545,2622469.0602,583551881.2112,4493.9776,1999,0.003908,12.185597,43.693085,0.083015,-41.631478,15696825793,30684.17,511561,511561
1004,-5521287.2556,2860984.4205,2672479.9051,585534836.5667,4564.1689,1999,0.003901,12.149751,37.776492,0.083135,-41.733157,15723763061,30684.17,512439,512439
1005,-5727398.3119,2926534.2156,2733975.8738,601426199.2423,4545.8210,1999,0.003913,12.510463,45.380144,0.084626,-42.855828,15674612096,30684.90,510825,510825
1006,-5354617.2638,2662958.4126,2588925.6754,569805884.9247,4543.5222,1999,0.003897,11.839351,44.320402,0.081543,-40.658786,15738909645,30683.60,512942,512942
1007,-5566718.0075,2898318.1190,2688993.3650,588711310.6762,4567.5925,1999,0.003902,12.208628,41.062971,0.083549,-41.974112,15718632488,30684.27,512270,512270
1008,-5471581.4317,2981511.4883,2677695.6811,581808888.0586,4602.3630,1999,0.003901,12.099299,36.982723,0.083161,-41.458153,15722746917,30684.22,512405,512405
1009,-5480639.7085,2479193.7196,2597746.1686,580621592.5073,4474.0778,1999,0.003902,12.058470,40.356180,0.081959,-41.405374,15718193453,30684.13,512258,512258
101,-5419518.2342,2964641.4794,2623146.3745,568701992.2935,4612.5148,1999,0.003908,12.125575,39.551450,0.083390,-40.646763,16210541141,31687.89,511569,511569
1010,-5494414.9126,2960153.1873,2696848.3708,587129366.4462,4593.2779,1999,0.003904,12.112536,34.826792,0.082918,-41.807569,15712752681,30684.42,512076,512076
1011,-5596048.9602,2712580.7473,2656010.6955,588200718.6332,4515.4836,1999,0.003905,12.171225,35.035985,0.083470,-41.962269,15707748980,30684.35,511914,511914
1012,-5433801.6084,2805190.4827,2643459.4053,578783714.0437,4567.2664,1999,0.003907,12.124784,37.855448,0.082351,-41.273370,15698068337,30684.20,511601,511601
1013,-5564442.0822,2867513.7447,2673012.8017,586510750.2099,4557.4830,1999,0.003905,12.186867,43.274912,0.083658,-41.814504,15707466518,30684.46,511903,511903
1014,-5648069.5523,2888552.0015,2717976.8050,597065891.4781,4552.2225,1999,0.003898,12.195006,41.964126,0.083844,-42.551570,15735974156,30684.70,512828,512828
1015,-5502342.5025,3020472.5260,2672498.7727,579303613.8081,4613.2955,1999,0.003909,12.226648,36.564512,0.083387,-41.370577,15692115229,30684.08,511409,511409
1016,-5632027.0016,2978687.4947,2728820.4803,596351120.5598,4575.8621,1999,0.003897,12.254218,39.625834,0.083908,-42.482604,15738551184,30684.52,512915,512915
1017,-5417273.3429,2942718.9811,2679292.4757,582043578.5936,4603.2506,1999,0.003905,11.934033,37.071602,0.082403,-41.448259,15709246495,30684.28,511964,511964
1018,-5357330.7617,2797571.8520,2621343.6853,572732796.1190,4576.9052,1999,0.003907,12.008675,40.234834,0.081792,-40.834140,15697799997,30683.80,511599,511599
1019,-5516113.1094,2693103.3080,2643606.0283,584519305.9453,4522.7010,1999,0.003901,12.076366,40.880941,0.082816,-41.671734,15723268477,30684.34,512420,512420
102,-5472436.0278,2935099.1697,2658523.6808,579300898.6044,4589.1931,1999,0.003905,12.196953,37.168004,0.083222,-41.295848,16220658156,31688.21,511883,511883
1020,-5548775.2160,2896352.3458,2705419.9952,592229107.5178,4568.1983,1999,0.003902,12.116130,36.215497,0.083244,-42.165607,15719165581,30684.65,512281,512281
1021,-5526880.3973,2759164.0015,2645130.8742,583356804.3308,4534.3276,1999,0.003907,12.257093,39.032941,0.083057,-41.578715,15700968963,30684.35,511693,511693
1022,-5388195.8626,2658720.7863,2602653.1630,573827343.0381,4535.6033,1999,0.003907,11.877254,49.312193,0.081794,-40.921557,15698050520,30683.93,511605,511605
1023,-5329064.0691,2816958.3106,2620197.7755,570986482.4237,4588.8963,1999,0.003903,11.935785,40.961605,0.081460,-40.720163,15714082556,30683.78,512130,512130
1024,-5527875.2646,2820112.6939,2681718.0338,588951919.9762,4553.3734,1999,0.003902,12.113036,42.233843,0.082922,-41.954755,15718417983,30684.51,512259,512259
1025,-5514253.9224,2867294.8590,2653959.9940,581110495.3594,4567.0488,1999,0.003904,12.085029,48.418378,0.083524,-41.455729,15711209379,30683.92,512034,512034
1026,-5436132.1657,2752076.4274,2631163.4118,578009377.4063,4552.1120,1999,0.003905,12.062190,44.839060,0.082270,-41.218663,15707168087,30684.12,511899,511899
1027,-5456565.9848,2857987.3529,2670163.7768,583472562.5611,4576.3313,1999,0.003903,12.049634,36.573058,0.082462,-41.575579,15715426793,30684.12,512168,512168
1028,-5429503.7180,2872604.2346,2641403.1665,575912842.6247,4586.4634,1999,0.003897,12.003467,37.853391,0.082521,-41.098845,15739821674,30684.01,512965,512965
1029,-5450623.3351,2544352.9670,2615265.4473,581541611.4853,4497.1252,1999,0.003907,11.974140,38.036926,0.081871,-41.454909,15698871491,30684.27,511626,511626
103,-5227950.0575,2874614.0573,2603523.1783,563478085.6063,4620.4515,1999,0.003905,11.793816,36.793188,0.081098,-40.176028,16221087041,31687.75,511904,511904
1030,-5400380.7306,2717669.7691,2625949.8970,577133486.3164,4549.9871,1999,0.003890,12.038898,40.524338,0.081774,-41.146627,15768878610,30683.95,513913,513913
1031,-5555807.7638,3010080.5828,2707129.4613,588708779.1428,4598.4187,1999,0.003906,12.116224,48.594459,0.083612,-41.970386,15702914222,30684.38,511756,511756
1032,-5459798.8254,2703465.2892,2647115.4869,582922186.2600,4541.1129,1999,0.003903,11.967885,37.249584,0.082156,-41.582777,15714215177,30684.28,512126,512126
1033,-5540903.2234,2830465.6662,2654300.9908,582677559.0574,4555.3513,1999,0.003903,12.215827,41.892864,0.083271,-41.585918,15714781538,30683.94,512150,512150
1034,-5469765.1375,2908887.0162,2680070.2450,584743401.9310,4583.3270,1999,0.003908,12.192662,39.731782,0.082857,-41.635548,15695772874,30684.39,511523,511523
1035,-5605049.1415,2831818.5413,2686993.3966,591531426.2596,4542.4356,1999,0.003906,12.267696,37.719655,0.083589,-42.161022,15702553448,30684.57,511741,511741
1036,-5432572.4319,2814507.8782,2641621.6848,577922733.1066,4570.8908,1999,0.003904,12.016971,39.243331,0.082347,-41.226988,15710432585,30684.02,512007,512007
1037,-5640156.4557,2858017.6360,2693311.1674,592722246.9983,4543.9684,1999,0.003903,12.334153,40.320766,0.083956,-42.261372,15716431138,30684.53,512194,512194
1038,-5560918.7817,2862829.4931,2672248.4753,586209538.7704,4558.5210,1999,0.003898,12.146475,38.311568,0.083452,-41.807495,15736130805,30684.17,512842,512842
1039,-5561190.4748,2635108.0410,2631575.0623,584889582.8040,4499.2681,1999,0.003904,12.252029,44.010499,0.082883,-41.714352,15713473886,30684.45,512099,512099
104,-5514364.1669,2716794.3769,2640897.2717,582752015.2155,4531.7686,1999,0.003910,12.130540,37.302360,0.082912,-41.580581,16200400436,31688.32,511242,511242
1040,-5449629.0236,2861504.1297,2658085.3625,581015087.9813,4574.8990,1999,0.003902,12.112927,36.652800,0.082426,-41.391177,15719708232,30684.10,512308,512308
1041,-5531583.8002,2947089.5018,2700686.5522,589035148.7148,4584.9328,1999,0.003905,12.177436,37.580801,0.083175,-41.961820,15708013813,30684.45,511921,511921
105,-5599577.9332,3214626.2735,2734152.1817,589374547.9519,4639.0741,1999,0.003899,12.279915,43.779450,0.084748,-42.014582,16244638887,31688.45,512636,512636
106,-5465412.2968,2779740.4352,2639634.9354,579950699.8819,4551.4816,1999,0.003903,12.080201,39.602157,0.082701,-41.338501,16230331791,31688.23,512188,512188
107,-5405393.9431,2681905.2668,2596223.3509,571431753.0292,4543.3656,1999,0.003899,12.025388,36.274214,0.081917,-40.821915,15730811375,30683.37,512682,512682
108,-5578569.3562,2974180.8658,2722647.2030,594239771.4742,4581.7317,1999,0.003905,12.212128,41.256439,0.083577,-42.301718,15708647930,30684.49,511941,511941
109,-5524334.7392,2731318.4654,2667355.0961,588582922.0672,4531.8255,1999,0.003912,12.169981,39.255925,0.082566,-41.931083,15677745239,30684.18,510939,510939
110,-5661549.2741,2910195.3100,2681417.4017,588435074.3536,4556.8620,1999,0.003904,12.298467,45.485329,0.084629,-42.039569,15710352844,30684.16,512002,512002
111,-5655254.4366,2815989.4883,2685773.4030,592595055.8008,4532.2238,1999,0.003907,12.205412,43.807306,0.084196,-42.274620,15698525844,30684.38,511613,511613
112,-5401175.5659,2696825.9015,2603538.8390,572975787.6740,4543.8898,1999,0.003913,11.959238,38.586303,0.082240,-40.885309,15677087314,30683.67,510926,510926
113,-5290126.2927,2778496.8143,2599462.6719,566860338.5702,4585.7198,1999,0.003902,11.822187,46.027612,0.081602,-40.443203,15718607125,30683.56,512281,512281
114,-5423294.2564,3062577.7579,2659820.3227,574172633.3190,4632.4401,1999,0.003905,12.100952,38.818337,0.083104,-40.956167,15707587746,30683.74,511919,511919
115,-5590825.1820,2861195.4529,2667997.8399,586034766.9555,4552.6272,1999,0.003899,12.242953,36.685680,0.083961,-41.812599,15732972635,30684.11,512740,512740
116,-5541875.4455,2594057.3864,2622402.3344,583743915.4873,4492.3849,1999,0.003911,12.125447,45.188585,0.082854,-41.630234,15683587007,30683.90,511134,511134
117,-5690400.8157,2904636.0859,2711007.5595,596081539.4198,4548.0482,1999,0.003912,12.373363,41.089274,0.084580,-42.511416,15681444232,30684.46,511055,511055
118,-5492955.4876,2728065.5296,2643113.7462,582527835.7992,4537.3175,1999,0.003907,12.155473,40.503626,0.082644,-41.543409,15698019799,30684.11,511601,511601
119,-5553036.0712,3021104.3457,2710568.0878,589201103.3811,4600.4124,1999,0.003904,12.214935,37.283193,0.083515,-41.989716,15710044814,30683.86,511997,511997
120,-5492525.6770,2776819.7261,2650969.0205,583162743.6968,4545.8477,1999,0.003911,12.125368,41.110115,0.082864,-41.552580,15682245988,30683.92,511090,511090
121,-5521068.7820,2772532.7551,2652127.6552,584018268.7198,4541.1724,1999,0.003902,12.145917,38.558098,0.083128,-41.636150,15718119243,30684.17,512255,512255
122,-5545857.7783,2797906.9896,2684161.6556,590424138.9890,4546.1584,1999,0.003903,12.090190,36.455466,0.082798,-42.067858,15713892242,30684.18,512117,512117
123,-5431839.6177,2840648.1844,2629027.3624,574422522.0644,4576.8180,1999,0.003902,12.124033,38.503342,0.082735,-41.002346,15719758431,30683.84,512314,512314
124,-5272232.4372,2668298.0449,2594270.9809,568996325.7154,4559.3809,1999,0.003900,11.759982,41.454341,0.080773,-40.555225,15728970628,30683.55,512619,512619
125,-5464891.9217,2963833.7010,2676970.1192,581752975.3074,4601.5581,1999,0.003904,12.040828,38.635179,0.082932,-41.471948,15711271063,30684.10,512033,512033
126,-5361942.9022,2914170.9445,2627545.5918,570346252.3789,4606.9306,1999,0.003907,11.992209,37.828810,0.082374,-40.694010,15701057995,30683.45,511711,511711
127,-5529692.2057,2988569.0912,2700008.6107,587400001.5207,4596.5417,1999,0.003900,12.130638,35.243653,0.083384,-41.866504,15728332677,30684.16,512588,512588
128,-5439348.5834,2894703.1854,2632798.5142,573583591.9349,4590.0869,1999,0.003900,12.119776,35.413331,0.083028,-40.960093,15727708927,30683.48,512579,512579
129,-5354275.0628,2750333.2520,2608370.0500,571301714.8453,4565.6612,1999,0.003899,11.903033,42.881948,0.081760,-40.747712,15732009055,30683.55,512718,512718
130,-5744917.1839,2865363.7009,2709799.7147,598287336.7752,4529.2614,1999,0.003901,12.445453,61.548410,0.084852,-42.681901,15722522544,30684.38,512395,512395
131,-5432496.3785,2786308.7107,2632627.9001,577020484.8665,4562.4514,1999,0.003908,12.024639,37.029149,0.082368,-41.162242,15696020806,30683.74,511542,511542
132,-5450381.7134,2785384.7946,2634722.1008,578339503.2349,4555.6668,1999,0.003904,12.045092,36.591011,0.082552,-41.228755,15713279385,30684.01,512100,512100
133,-5499146.7343,2934058.2421,2666614.0662,581265875.6511,4587.5978,1999,0.003904,12.104650,36.581414,0.083150,-41.461226,15710713484,30683.91,512018,512018
134,-5456379.7578,2935050.2922,2663454.0907,579654868.2137,4594.8964,1999,0.003898,12.099530,40.507512,0.082829,-41.329759,15734734943,30683.66,512805,512805
135,-5529416.8044,2800156.7552,2657013.3025,584603881.0962,4544.9806,1999,0.003902,12.094525,36.349737,0.083123,-41.662023,15719031970,30684.21,512284,512284
136,-5562429.1994,2920058.4922,2678412.8682,585821887.7366,4572.0601,1999,0.003904,12.216413,33.910210,0.083543,-41.775761,15709862164,30683.92,511990,511990
137,-5516579.2002,2853830.6488,2661392.5559,583260914.2447,4562.9537,1999,0.003901,12.196406,41.576185,0.083316,-41.587479,15722747674,30684.04,512408,512408
138,-5501558.9685,2910839.2731,2646466.8668,577910172.2598,4579.3741,1999,0.003900,12.115937,36.467549,0.083564,-41.239993,15725500174,30683.72,512503,512503
139,-5584334.3672,2795750.8197,2663724.3707,586694610.9126,4540.2230,1999,0.003901,12.240678,42.405937,0.083429,-41.870987,15721822508,30684.15,512376,512376
140,-5558272.0010,2792670.6685,2671253.7366,588430767.4988,4539.6228,1999,0.003901,12.163854,42.402395,0.083108,-41.927931,15722412729,30684.22,512394,512394
141,-5553095.5454,2769155.1219,2656849.1332,585983197.9897,4534.0022,1999,0.003905,12.197413,43.909720,0.083280,-41.771325,15706415398,30684.08,511875,511875
142,-5435550.8088,2760588.0946,2637733.2053,578725989.0978,4557.8275,1999,0.003908,12.057232,35.018176,0.082187,-41.288182,15694674285,30683.63,511500,511500
143,-5372818.8405,2786226.8071,2612446.2939,571320895.8343,4572.6426,1999,0.003908,11.979842,38.624695,0.081847,-40.765217,15696892781,30683.70,511571,511571
144,-5484859.6924,2787440.9258,2632151.7595,577612049.1016,4556.9544,1999,0.003913,12.136111,44.870505,0.082923,-41.258338,15674951703,30683.70,510856,510856
145,-5341910.1223,2648684.3365,2596277.4080,571449159.6598,4543.3218,1999,0.003902,11.824730,36.128489,0.081370,-40.761908,15718090530,30683.63,512263,512263
146,-5457332.1420,2814278.8480,2653165.5035,581261944.2953,4564.4920,1999,0.003900,12.041617,40.557866,0.082579,-41.434729,15727484140,30683.88,512565,512565
147,-5511957.0390,2956646.6187,2685861.7515,585047889.3639,4590.8409,1999,0.003905,12.186182,42.288430,0.083359,-41.702199,15706419770,30684.15,511874,511874
