seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
103,-364157.4807,260214.5809,313474.4829,34717480.6839,9029.2981,1999,0.062549,3.629610,10.324176,0.024878,-4.522215,1904931954,59605.49,31959,31959
1030,-382265.5024,36807.6617,297471.3801,36134054.4459,8232.4385,1999,0.062104,3.689847,9.648891,0.025395,-4.734183,1917666452,59577.06,32188,32188
1031,-354580.4468,190779.4238,298638.2736,34338082.0426,8696.9992,1995,0.062342,3.539744,10.653471,0.024384,-4.424590,1905684165,59550.77,32001,32001
1032,-355140.4155,-7011.6678,270921.1569,33985415.5450,7971.6888,1994,0.062291,3.566929,11.356950,0.024414,-4.396539,1906133016,59546.19,32011,32011
1033,-369721.6110,35659.8424,287675.7005,34691717.6414,8292.3453,1998,0.062395,3.680388,13.388480,0.025034,-4.578002,1905229380,59497.51,32022,32022
1034,-318580.1685,148986.9144,268646.4912,31516066.0233,8524.1125,1997,0.062559,3.401961,11.124446,0.023155,-4.020936,1896336035,59405.30,31922,31922
1035,-359033.6823,9750.0980,276876.6187,34019251.8367,8138.8215,1998,0.062428,3.607707,11.070638,0.024651,-4.456068,1904309396,59500.37,32005,32005
1036,-382771.6992,98843.9003,304035.0502,35678473.3965,8521.5263,1998,0.062816,3.732731,9.968782,0.025540,-4.714697,1895479336,59593.15,31807,31807
1037,-349378.4475,5223.9849,270995.9671,33917992.8117,7989.7407,1998,0.062625,3.530504,10.129055,0.024130,-4.365178,1897698066,59481.51,31904,31904
1038,-356261.9787,52448.9684,281942.3470,34032455.0872,8284.5139,1996,0.062123,3.592945,12.154856,0.024520,-4.444836,1912469544,59522.86,32130,32130
1039,-363602.6246,-140145.4215,257940.7202,34118762.3473,7560.0843,1999,0.062777,3.638044,11.383659,0.024663,-4.469680,1897462076,59588.04,31843,31843
104,-344997.5382,-43422.1421,258012.6944,33066025.2834,7802.9546,1995,0.062400,3.512790,11.344199,0.024071,-4.264575,1903380626,59534.60,31971,31971
1040,-431733.3637,147283.2073,342983.7158,38690195.2833,8864.8742,1999,0.062352,3.973973,12.963959,0.027364,-5.253855,1909254043,59552.53,32060,32060
1041,-343696.0234,155001.2239,285841.0978,33041519.0570,8650.9672,1997,0.062152,3.520211,11.223841,0.024143,-4.292590,1914247731,59576.35,32131,32131
105,-346074.8093,326515.3482,309128.6377,32783082.9293,9429.5170,1999,0.062670,3.583001,9.956370,0.024488,-4.311170,1896289750,59450.41,31897,31897
106,-359968.3540,39522.1979,281745.6992,33872048.9883,8317.9408,1997,0.062233,3.616307,12.076051,0.024744,-4.471909,1908983286,59490.27,32089,32089
107,-326296.5868,-28230.7512,248639.5942,31566144.4255,7876.7806,1996,0.062406,3.453547,10.763315,0.023416,-4.074135,1899092597,59376.33,31984,31984
108,-396117.6640,171111.0789,323418.7381,36751257.6293,8800.2087,1996,0.062132,3.816080,12.643563,0.026119,-4.876799,1914263237,59587.96,32125,32125
109,-380078.2356,-11353.5336,287193.6285,35049779.1341,8193.8784,1999,0.062800,3.712086,13.806229,0.025415,-4.674475,1892431571,59452.47,31831,31831
110,-431884.7529,44090.5758,329364.2067,38496786.5052,8555.6286,1999,0.062674,4.008694,12.133713,0.027335,-5.251851,1901757144,59625.56,31895,31895
111,-359811.6157,-37103.8562,269975.3701,33799445.4850,7987.5680,1998,0.062569,3.620311,10.995290,0.024672,-4.445507,1899062591,59470.22,31933,31933
112,-370675.9082,3837.1783,282048.6308,34550866.1244,8163.2868,1995,0.062307,3.671528,11.456326,0.025163,-4.559163,1906715645,59549.51,32019,32019
113,-348175.1666,133469.3679,286856.4369,33921931.7486,8456.3709,1997,0.062323,3.528537,10.652950,0.024285,-4.353290,1907732888,59536.65,32043,32043
114,-346289.9740,290053.1777,305617.9639,33728151.0868,9061.2131,1997,0.062121,3.546670,11.231280,0.024213,-4.328582,1913606144,59526.74,32147,32147
115,-369027.5973,31843.9386,285814.7815,34750411.2753,8224.7885,1998,0.062224,3.646542,9.704861,0.025011,-4.558116,1912440893,59559.04,32110,32110
116,-330868.6835,-172877.9464,233471.2204,32313224.9045,7225.2529,1998,0.062167,3.412652,9.379785,0.023355,-4.129703,1911374035,59472.11,32139,32139
117,-368099.4020,21419.0897,284544.6710,34692498.8370,8201.9076,1999,0.062160,3.622667,11.848493,0.024955,-4.557473,1915361943,59559.13,32159,32159
118,-342213.9326,-21151.2591,262544.3928,32895535.0244,7981.1559,1997,0.062761,3.526602,10.346535,0.023916,-4.282581,1893328747,59503.09,31819,31819
119,-337374.8787,198793.3333,287487.8756,33455279.6476,8593.1990,1997,0.062057,3.437991,11.055922,0.023643,-4.225609,1916010590,59540.42,32180,32180
120,-398804.6032,39900.6363,304868.7201,36218485.1625,8417.4895,1998,0.062905,3.819586,11.370623,0.026192,-4.860757,1893032774,59600.55,31762,31762
121,-388745.1426,12088.3424,295709.1164,36109197.7660,8189.3017,1997,0.062253,3.763622,11.737330,0.025700,-4.765918,1911976234,59602.11,32079,32079
122,-369232.2593,30110.0009,286699.6768,34841098.4420,8228.7784,1997,0.062019,3.627766,10.101161,0.024939,-4.573777,1917139904,59538.51,32200,32200
123,-377806.5150,108129.4756,301364.3573,35183102.1203,8565.5994,1997,0.062222,3.698925,10.702365,0.025362,-4.652258,1910352159,59521.80,32095,32095
124,-366020.3638,69304.1101,288526.8516,34808725.5099,8288.9232,1997,0.062838,3.614083,9.665517,0.024853,-4.522913,1892415687,59547.38,31780,31780
125,-390371.8333,213740.5537,323402.6186,36175255.2707,8939.8849,1999,0.062606,3.778358,10.493327,0.025904,-4.789688,1903215131,59605.86,31930,31930
126,-370792.0601,208249.9942,312441.4716,35367258.2542,8834.2011,1997,0.062518,3.645563,9.826351,0.025074,-4.613186,1901023972,59513.01,31943,31943
127,-388538.4420,201196.5629,319558.0817,35534606.7319,8992.8695,1998,0.062463,3.757474,11.155356,0.025920,-4.755968,1903302253,59502.37,31987,31987
128,-340001.2184,133840.1320,279531.7243,32785493.7246,8526.0795,1998,0.062465,3.481764,10.128239,0.023935,-4.236513,1900811792,59426.37,31986,31986
129,-387779.5622,86616.3468,304713.9070,35635313.2979,8550.8974,1999,0.062877,3.787833,13.563247,0.025880,-4.755148,1892642989,59532.05,31792,31792
130,-370461.5686,-46144.8202,276849.0618,34754138.4635,7965.9308,1997,0.062266,3.647123,11.634383,0.024985,-4.575902,1909062644,59524.28,32072,32072
131,-357824.4508,64411.4315,282192.4205,33903226.8045,8323.4679,1998,0.062098,3.603052,12.641121,0.024606,-4.429550,1913135911,59460.32,32175,32175
132,-351774.5384,50362.0037,276137.6467,33721663.1903,8188.7315,1999,0.062040,3.547386,9.494608,0.024285,-4.359890,1917697877,59517.02,32221,32221
133,-342461.5953,141819.5178,285021.4096,33635305.7390,8473.8760,1997,0.062500,3.494848,13.784594,0.023911,-4.302589,1903300785,59567.50,31952,31952
134,-367913.8398,180738.0551,305596.7246,34900750.8504,8756.1648,1998,0.062191,3.624375,10.328932,0.024999,-4.562826,1913591022,59563.33,32127,32127
135,-409280.0224,35433.6213,313717.0589,37458013.3946,8375.1654,1998,0.062539,3.872610,11.746144,0.026417,-5.010196,1903006446,59565.75,31948,31948
136,-413447.4568,118421.0064,325804.3858,37392366.0102,8713.1257,1996,0.062504,3.903863,11.509070,0.026681,-5.035544,1904517119,59639.17,31934,31934
137,-355211.2448,70755.3739,283264.4124,34216005.5017,8278.7107,1996,0.062317,3.556091,12.840341,0.024446,-4.428382,1907649292,59558.20,32030,32030
138,-404342.5481,128051.3317,322407.3145,36653859.0430,8795.9992,1999,0.062317,3.841792,14.911678,0.026464,-4.955092,1909597355,59529.81,32078,32078
139,-452032.5749,12507.6176,336311.0519,39605962.8101,8491.4247,1998,0.062508,4.080435,14.081942,0.027901,-5.440883,1906540150,59646.48,31964,31964
140,-360057.5325,4520.0581,277680.2944,34667487.2697,8009.8189,1999,0.062399,3.595526,11.192913,0.024475,-4.478320,1906399398,59508.03,32036,32036
141,-382696.5910,-11043.9905,287633.4543,35242513.0216,8161.5478,1998,0.062535,3.746796,14.177536,0.025616,-4.684824,1899574343,59454.60,31950,31950
142,-359057.8038,47787.2186,281032.7927,33903320.9247,8289.2408,1995,0.062574,3.600651,11.805122,0.024657,-4.445546,1896371776,59480.95,31882,31882
143,-399279.9611,105310.8309,316484.1324,36881772.9917,8581.0444,1999,0.062183,3.835922,10.575883,0.026054,-4.904630,1914398445,59551.39,32147,32147
144,-387490.5877,35666.2209,297793.9202,35563727.2148,8373.5295,1997,0.062815,3.739646,11.892383,0.025725,-4.750148,1896384643,59649.74,31792,31792
145,-368354.7599,4036.9984,283430.9885,34883661.0845,8125.0356,1996,0.062416,3.657959,10.853940,0.024891,-4.573532,1903892154,59535.70,31979,31979
146,-369998.5133,84894.9607,293877.6851,34877075.9150,8426.0987,1999,0.062171,3.644268,12.144712,0.025057,-4.576325,1913693717,59518.36,32153,32153
147,-414462.8571,187394.3621,336119.6929,37472867.2290,8969.6817,1998,0.062512,3.886567,16.576343,0.026799,-5.055855,1903488405,59554.73,31962,31962
148,-354114.0371,71516.6317,282254.6226,34142251.1061,8267.0185,1997,0.062048,3.571522,10.286896,0.024347,-4.411101,1914011780,59469.06,32185,32185
149,-375673.7631,125609.8503,301523.0800,35008649.8490,8612.8166,1998,0.062348,3.697076,11.193049,0.025390,-4.619224,1910678619,59623.00,32046,32046
150,-407163.1418,19681.4453,307193.2363,36835306.6528,8339.6411,1999,0.062860,3.880147,13.423014,0.026512,-4.944282,1895931489,59618.61,31801,31801
151,-374425.0516,-22692.8794,280423.4938,34515864.6700,8124.4812,1999,0.062441,3.693283,15.901800,0.025296,-4.590642,1903650400,59463.06,32014,32014
152,-303841.4746,99759.7351,251450.1448,30612002.6463,8214.1031,1996,0.062381,3.303390,10.192246,0.022484,-3.844803,1901486628,59427.03,31997,31997
153,-376048.1370,7179.5627,287578.5983,35154844.3561,8180.3405,1999,0.062625,3.711361,11.904317,0.025282,-4.639073,1901592500,59573.70,31920,31920
154,-375237.3684,281733.0460,325270.1195,35464910.2641,9171.6042,1998,0.062657,3.704681,11.559144,0.025413,-4.666219,1898131616,59524.95,31888,31888
155,-403754.7912,358397.3014,352985.0423,36935704.3325,9556.7432,1998,0.062400,3.863708,11.817770,0.026611,-4.961637,1908205131,59596.03,32019,32019
156,-398724.4280,78940.0576,312472.4571,35997113.4541,8680.4865,1999,0.062670,3.858398,12.551649,0.026242,-4.895347,1897828373,59498.65,31897,31897
157,-374448.0419,165164.3608,308383.2862,35396806.2168,8712.1783,1998,0.062094,3.691891,10.210501,0.025174,-4.640884,1917189796,59582.61,32177,32177
158,-346345.6027,167567.1008,290159.3023,33468691.7879,8669.5741,1999,0.062294,3.541017,10.861651,0.024281,-4.334813,1908574791,59475.69,32090,32090
159,-389772.7736,62403.0112,304153.4579,36081758.6660,8429.5630,1998,0.062541,3.765070,9.719574,0.025730,-4.794074,1903007871,59567.65,31947,31947
160,-382222.2067,323480.2776,335357.9318,35680678.9666,9398.8663,1999,0.062708,3.734153,10.877917,0.025675,-4.743014,1897945317,59537.78,31878,31878
161,-377293.4139,167216.2088,307936.4131,34983987.6290,8802.2102,1999,0.062354,3.690491,13.176548,0.025490,-4.636124,1905317991,59431.61,32059,32059
162,-397263.3468,124394.1590,315728.5884,36348950.8214,8686.0441,1999,0.062537,3.817142,11.846362,0.026094,-4.856349,1903728318,59556.65,31965,31965
163,-354934.8617,-30964.1636,267653.8938,33265075.6984,8046.0930,1998,0.062303,3.575772,10.921729,0.024581,-4.393831,1911009855,59590.57,32069,32069
164,-454193.7721,-121670.8085,318884.4907,39457303.4425,8081.7609,1998,0.062268,4.087677,12.935857,0.028007,-5.445074,1914203337,59656.66,32087,32087
165,-393007.6205,288905.1327,336415.3767,36175978.4203,9299.4133,1999,0.062428,3.763210,13.667500,0.026061,-4.839104,1906122897,59527.28,32021,32021
166,-326122.3724,91210.3611,264256.1371,32085698.8941,8235.9477,1995,0.062718,3.396826,10.651083,0.023401,-4.076827,1892359115,59491.31,31809,31809
167,-354534.3357,75135.3652,281043.7073,33628715.5248,8357.2537,1999,0.062737,3.595540,11.123067,0.024533,-4.388503,1895509529,59489.36,31863,31863
168,-381343.4967,146793.0671,308622.9329,35169728.8294,8775.2435,1998,0.062686,3.742455,9.890312,0.025688,-4.689537,1896487554,59501.38,31873,31873
169,-313070.7395,211385.6481,272640.2737,31072775.0553,8774.2493,1996,0.062535,3.351244,9.628417,0.022950,-3.954788,1897936565,59462.89,31918,31918
170,-318611.4779,-16648.4920,243355.4264,30407187.1022,8003.2206,1997,0.062284,3.390086,9.451539,0.023154,-3.966483,1902718190,59343.11,32063,32063
171,-394826.1975,87409.9363,310512.0778,36513827.6101,8503.9586,1999,0.062563,3.799800,11.348457,0.025988,-4.846390,1903745973,59581.43,31952,31952
172,-349258.0700,-123655.6529,251192.5221,33238187.0880,7557.3473,1999,0.062173,3.540678,13.284377,0.024067,-4.320553,1914969665,59559.89,32152,32152
173,-399829.4543,120715.7135,320110.9923,37304515.7305,8581.0253,1997,0.062024,3.779756,10.731846,0.026007,-4.928364,1918819486,59596.22,32197,32197
174,-382752.0851,118207.4499,304187.9233,35706355.8498,8519.1534,1996,0.062340,3.717019,11.166276,0.025559,-4.681775,1908833587,59617.51,32018,32018
175,-353148.4824,107304.9391,285409.7891,33278593.7919,8576.3777,1998,0.062479,3.574351,12.332085,0.024473,-4.388831,1899498632,59398.31,31979,31979
176,-318928.9458,103631.3274,260284.3602,31355895.5669,8300.9704,1996,0.062629,3.378578,10.833994,0.023092,-3.986829,1895703663,59482.39,31870,31870
177,-295197.2422,69610.6047,240629.4812,30109898.7828,7991.7067,1998,0.062222,3.218719,8.633075,0.022064,-3.733284,1909713992,59472.27,32111,32111
178,-375809.9619,-47969.3255,281974.1604,35713393.1390,7895.4738,1997,0.062665,3.679668,10.140374,0.025045,-4.659953,1898818011,59583.85,31868,31868
179,-355671.8426,-1861.5952,273929.9144,34327056.5366,7980.0001,1997,0.062258,3.566794,12.119217,0.024377,-4.429775,1908929434,59512.70,32076,32076
180,-377626.0278,-60865.2887,279809.3113,35439148.8668,7895.4862,1999,0.062094,3.695901,11.114082,0.025200,-4.656034,1916871911,59543.13,32193,32193
181,-341403.9692,-9978.6647,264139.5724,33678968.0683,7842.8642,1997,0.062453,3.490838,9.139069,0.023769,-4.283303,1902721495,59504.68,31976,31976
182,-362573.8152,30227.7251,282184.4652,34627281.3651,8149.1949,1998,0.062115,3.595669,10.894708,0.024663,-4.499126,1916440766,59579.70,32166,32166
183,-366472.9005,72781.0462,289898.8420,34416062.9837,8423.3587,1999,0.062129,3.655224,11.686563,0.025002,-4.536711,1911907447,59422.14,32175,32175
184,-328402.6284,35006.6147,260584.9945,32590396.4756,7995.7602,1995,0.062233,3.392144,11.025429,0.023318,-4.130375,1908975152,59549.40,32057,32057
185,-350958.5854,1292.8691,269185.9420,33252222.2425,8095.2768,1998,0.062290,3.554223,10.359270,0.024367,-4.350216,1909733606,59537.77,32076,32076
186,-402825.5224,118991.2826,320110.8984,36489501.8409,8772.6848,1996,0.062402,3.870010,11.469709,0.026504,-4.936739,1903150058,59499.47,31986,31986
187,-365196.2168,73464.8400,287136.7442,34471890.7221,8329.5908,1997,0.062482,3.632595,12.573027,0.024915,-4.495133,1900559865,59464.97,31961,31961
188,-427080.1076,36587.0847,325566.7656,38004826.7895,8566.4583,1996,0.062924,3.955089,11.163789,0.027184,-5.203909,1890380363,59593.97,31721,31721
189,-371008.7007,190977.0116,307345.1657,34829720.3534,8824.2215,1999,0.062502,3.658857,10.749465,0.025213,-4.574311,1905097504,59565.94,31983,31983
190,-359453.4171,-75029.3026,264019.9993,33931846.1261,7780.8911,1998,0.062631,3.586243,10.278452,0.024624,-4.430122,1896557329,59451.34,31901,31901
191,-383517.0753,-55235.5975,283540.6348,36057074.0743,7863.6618,1998,0.062065,3.680009,11.243883,0.025278,-4.708425,1919190303,59616.99,32192,32192
192,-329310.1347,142972.6313,274561.4161,32403803.8141,8473.1230,1997,0.062132,3.424461,10.381117,0.023485,-4.132578,1912960011,59517.75,32141,32141
193,-385942.7184,77450.1182,302645.0055,35645334.5017,8490.4521,1998,0.062297,3.737195,14.051356,0.025676,-4.739563,1910822997,59579.17,32072,32072
194,-346204.6854,48896.1043,271253.2989,32523563.3962,8340.2085,1998,0.062576,3.552538,11.565741,0.024326,-4.285048,1897862430,59440.08,31929,31929
195,-366353.5100,320522.9330,323799.7877,34742343.0066,9320.0331,1997,0.062107,3.660037,12.021610,0.024997,-4.560221,1915084419,59559.76,32154,32154
196,-352328.5942,271158.2844,307000.7597,33831994.3159,9074.2732,1998,0.062406,3.568773,12.406606,0.024580,-4.392473,1903908085,59467.39,32016,32016
197,-345904.5497,6157.7017,266548.2804,32968104.5484,8085.0350,1997,0.062482,3.531670,11.329957,0.024194,-4.295913,1902768124,59534.06,31961,31961
198,-378101.3910,5779.9984,289620.2272,35168613.2561,8235.1904,1998,0.062779,3.729202,11.765732,0.025381,-4.673754,1893529034,59496.29,31826,31826
199,-330296.7958,-39399.4437,252038.7999,32939660.8031,7651.5299,1996,0.062422,3.399574,8.495298,0.023293,-4.148376,1903986551,59544.24,31976,31976
200,-346091.1822,22028.3018,267898.9232,32843809.0635,8156.7556,1997,0.062447,3.528837,12.106115,0.024233,-4.286740,1899759312,59406.46,31979,31979
201,-401585.8743,193590.4259,329161.4299,37149259.1267,8860.5113,1999,0.062102,3.832501,10.647079,0.026250,-4.925659,1919008828,59616.91,32189,32189
202,-395370.7151,136297.0143,320910.2204,37191835.1517,8628.5127,1999,0.062346,3.783895,11.391351,0.025878,-4.903468,1910168378,59575.47,32063,32063
203,-390309.9946,22629.2446,297624.7797,35988480.0709,8270.0014,1998,0.062255,3.787311,11.558468,0.025822,-4.776277,1909785583,59506.00,32094,32094
204,-368960.9136,2154.0998,282368.9588,34789365.6039,8116.5308,1999,0.062700,3.646912,12.541037,0.024982,-4.563503,1900245902,59602.47,31882,31882
205,-342781.1721,156593.5086,283153.0819,32937131.7704,8596.7741,1995,0.061707,3.507785,11.921194,0.024054,-4.250847,1922591456,59467.72,32330,32330
206,-438853.1188,38806.0678,333074.5466,39305190.9384,8474.0600,1999,0.062096,4.002521,13.099728,0.027489,-5.325332,1918226752,59587.06,32192,32192
207,-352985.8847,-1368.4871,270945.7181,33707103.3748,8038.2380,1997,0.062535,3.572264,11.946057,0.024347,-4.382809,1901196608,59535.19,31934,31934
208,-380411.2045,-112087.2257,273753.1106,35014118.2848,7818.3637,1998,0.062391,3.716372,12.751314,0.025411,-4.668752,1902435854,59406.57,32024,32024
